Episode,Total Reward,Epsilon
815,6716.710312057124,0.1
816,7107.568701666922,0.1
817,7233.457844195637,0.1
818,8301.62450491368,0.1
819,5758.987361198055,0.1
820,7276.830950448246,0.1
821,17285.407828301413,0.1
822,17222.614887376283,0.1
823,7706.241233270018,0.1
824,6774.190627565273,0.1
825,9835.961485769802,0.1
826,5798.82073283388,0.1
827,10763.609795872197,0.1
828,5140.408775595206,0.1
829,18344.819710048218,0.1
830,11080.16295772933,0.1
831,7364.143130625625,0.1
832,7725.829023126413,0.1
833,5340.249762152758,0.1
834,8046.996281859913,0.1
835,8472.673887395451,0.1
836,9315.835567386226,0.1
837,9889.711499137673,0.1
838,10852.876495421924,0.1
839,6492.2587814571925,0.1
839,-5047.4700471539645,0.1
840,-5033.689648139775,0.1
841,-5070.621989609765,0.1
842,-5057.073822921164,0.1
842,-11751.244100272908,0.1
843,-10081.187608168075,0.1
843,566.1710663558824,0.1
844,-1455.1648461128452,0.1
845,-832.9204722747954,0.1
846,348.0275231175956,0.1
847,-278.3199337338158,0.1
848,-977.0241913577845,0.1
849,77.87381288994402,0.1
850,1145.6362490101724,0.1
851,-2704.5725877762998,0.1
852,-2065.87441764741,0.1
853,160.67728368748158,0.1
854,160.74289515435703,0.1
855,-69.21410968193823,0.1
856,-433.2585173663467,0.1
857,-1427.9565022039164,0.1
858,-1745.1808850891439,0.1
859,532.6644878114844,0.1
